Inference for Stan model: hgrowth8_model
1 chains: each with iter=(1000); warmup=(0); thin=(1); 1000 iterations saved.

Warmup took (37) seconds, 37 seconds total
Sampling took (39) seconds, 39 seconds total

                     Mean     MCSE   StdDev        5%       50%       95%  N_Eff  N_Eff/s  R_hat
tau[13,1]         8.1e-01  1.9e-02  6.1e-01   6.8e-02   7.0e-01   2.0e+00   1000       26   1.00
tau[13,2]         8.2e-01  1.8e-02  5.8e-01   8.0e-02   7.3e-01   1.9e+00   1000       26   1.00
tau[14,1]         7.7e-01  1.9e-02  6.0e-01   4.4e-02   6.5e-01   2.0e+00   1000       26   1.00
tau[14,2]         8.1e-01  2.0e-02  6.4e-01   5.0e-02   6.5e-01   2.1e+00   1000       26   1.00
tau[15,1]         8.2e-01  1.9e-02  6.1e-01   6.0e-02   6.8e-01   2.0e+00   1000       26   1.00
tau[15,2]         8.0e-01  1.9e-02  5.9e-01   5.4e-02   7.0e-01   1.9e+00   1000       26   1.00
tau[16,1]         7.9e-01  2.0e-02  6.5e-01   5.7e-02   6.2e-01   2.2e+00   1000       26   1.00
tau[16,2]         8.1e-01  2.0e-02  6.3e-01   6.7e-02   6.6e-01   2.1e+00   1000       26    1.0
tau[17,1]         8.0e-01  1.9e-02  5.9e-01   6.4e-02   6.9e-01   1.9e+00   1000       26    1.0
tau[17,2]         7.7e-01  1.8e-02  5.6e-01   9.5e-02   6.6e-01   1.9e+00   1000       26   1.00
tau[18,1]         7.9e-01  1.9e-02  6.0e-01   7.6e-02   6.9e-01   2.0e+00   1000       26    1.0
tau[18,2]         8.2e-01  1.9e-02  6.0e-01   8.2e-02   7.2e-01   2.0e+00   1000       26   1.00
tau[19,1]         8.0e-01  1.9e-02  6.1e-01   6.8e-02   6.9e-01   2.0e+00   1000       26    1.0
tau[19,2]         8.0e-01  1.9e-02  5.9e-01   4.6e-02   7.0e-01   1.9e+00   1000       26   1.00
tau[20,1]         7.9e-01  1.8e-02  5.7e-01   6.3e-02   6.9e-01   1.9e+00   1000       26    1.0
tau[20,2]         8.1e-01  2.0e-02  6.4e-01   5.7e-02   7.0e-01   2.1e+00   1000       26    1.0
tau[21,1]         8.3e-01  1.8e-02  5.7e-01   6.8e-02   7.6e-01   1.9e+00   1000       26   1.00
tau[21,2]         8.1e-01  1.8e-02  5.8e-01   8.1e-02   7.2e-01   2.0e+00   1000       26    1.0
tau[22,1]         8.3e-01  1.8e-02  5.7e-01   9.5e-02   7.2e-01   1.9e+00   1000       26    1.0
tau[22,2]         7.8e-01  1.9e-02  6.0e-01   5.5e-02   6.5e-01   1.9e+00   1000       26   1.00
tau[23,1]         7.8e-01  2.0e-02  6.4e-01   2.9e-02   6.5e-01   2.1e+00   1000       26   1.00
tau[23,2]         7.8e-01  1.9e-02  6.2e-01   4.6e-02   6.6e-01   2.0e+00   1000       26   1.00
tau[24,1]         7.6e-01  1.8e-02  5.8e-01   6.4e-02   6.1e-01   1.9e+00   1000       26   1.00
tau[24,2]         7.8e-01  2.0e-02  6.2e-01   5.3e-02   6.4e-01   2.0e+00   1000       26    1.0
tau[25,1]         8.0e-01  1.9e-02  5.9e-01   8.2e-02   6.9e-01   1.9e+00   1000       26   1.00
tau[25,2]         8.0e-01  1.9e-02  6.1e-01   6.5e-02   6.6e-01   2.0e+00   1000       26    1.0
tau[26,1]         8.0e-01  1.9e-02  5.9e-01   6.0e-02   7.0e-01   1.9e+00   1000       26   1.00
tau[26,2]         8.0e-01  1.9e-02  5.9e-01   6.6e-02   6.9e-01   1.9e+00   1000       26    1.0
tau[27,1]         8.0e-01  1.9e-02  6.1e-01   6.2e-02   6.7e-01   1.9e+00   1000       26   1.00
tau[27,2]         8.1e-01  1.8e-02  5.8e-01   8.6e-02   6.9e-01   2.0e+00   1000       26   1.00
tau[28,1]         8.0e-01  1.9e-02  6.1e-01   5.3e-02   6.8e-01   2.0e+00   1000       26    1.0
tau[28,2]         8.0e-01  2.1e-02  6.5e-01   4.4e-02   6.3e-01   2.0e+00   1000       26   1.00
tau[29,1]         7.9e-01  1.8e-02  5.7e-01   8.3e-02   6.7e-01   1.9e+00   1000       26   1.00
tau[29,2]         8.2e-01  2.0e-02  6.3e-01   5.3e-02   6.9e-01   2.0e+00   1000       26    1.0
tau[30,1]         7.9e-01  1.8e-02  5.8e-01   6.6e-02   7.0e-01   1.9e+00   1000       26   1.00
tau[30,2]         7.8e-01  1.9e-02  6.1e-01   5.5e-02   6.7e-01   1.9e+00   1000       26   1.00
tau[31,1]         7.9e-01  1.8e-02  5.8e-01   7.7e-02   6.7e-01   1.9e+00   1000       26    1.0
tau[31,2]         7.9e-01  1.9e-02  6.0e-01   5.2e-02   6.6e-01   2.0e+00   1000       26   1.00
tau[32,1]         7.8e-01  1.9e-02  5.9e-01   4.7e-02   6.3e-01   1.9e+00   1000       26   1.00
tau[32,2]         8.1e-01  2.0e-02  6.2e-01   7.2e-02   6.7e-01   2.0e+00   1000       26   1.00
tau[33,1]         7.8e-01  1.9e-02  6.0e-01   6.2e-02   6.5e-01   1.9e+00   1000       26   1.00
tau[33,2]         8.2e-01  1.9e-02  5.9e-01   6.1e-02   7.2e-01   1.9e+00   1000       26   1.00
tau[34,1]         8.1e-01  1.8e-02  5.8e-01   7.9e-02   7.0e-01   1.9e+00   1000       26   1.00
tau[34,2]         7.9e-01  1.9e-02  5.9e-01   6.3e-02   6.7e-01   1.9e+00   1000       26    1.0
tau[35,1]         8.1e-01  1.9e-02  6.1e-01   6.1e-02   6.7e-01   2.0e+00   1000       26   1.00
tau[35,2]         8.0e-01  2.0e-02  6.3e-01   4.8e-02   6.7e-01   2.1e+00   1000       26    1.0
tau[36,1]         7.7e-01  1.9e-02  6.0e-01   6.9e-02   6.2e-01   2.0e+00   1000       26   1.00
tau[36,2]         7.7e-01  1.8e-02  5.6e-01   5.6e-02   6.8e-01   1.8e+00   1000       26   1.00
tau[37,1]         8.0e-01  1.9e-02  6.1e-01   4.3e-02   6.8e-01   1.9e+00   1000       26   1.00
tau[37,2]         8.3e-01  1.9e-02  6.0e-01   8.0e-02   7.3e-01   2.0e+00   1000       26   1.00
tau[38,1]         7.9e-01  1.9e-02  6.1e-01   5.3e-02   6.5e-01   2.0e+00   1000       26    1.0
tau[38,2]         8.0e-01  1.9e-02  5.9e-01   5.9e-02   7.0e-01   1.9e+00   1000       26   1.00
tau[39,1]         7.8e-01  1.8e-02  5.8e-01   7.6e-02   6.5e-01   1.9e+00   1000       26   1.00
tau[39,2]         8.2e-01  2.0e-02  6.2e-01   6.4e-02   6.9e-01   2.0e+00   1000       26    1.0
tau[40,1]         8.2e-01  1.8e-02  5.7e-01   8.8e-02   7.0e-01   1.9e+00   1000       26   1.00
tau[40,2]         7.6e-01  2.0e-02  6.3e-01   5.3e-02   5.9e-01   2.0e+00   1000       26    1.0
tau[41,1]         7.6e-01  1.9e-02  5.9e-01   7.0e-02   6.1e-01   1.9e+00   1000       26    1.0
tau[41,2]         8.0e-01  1.9e-02  6.0e-01   6.1e-02   6.9e-01   1.9e+00   1000       26   1.00
tau[42,1]         7.8e-01  1.9e-02  6.2e-01   6.5e-02   6.6e-01   1.9e+00   1000       26   1.00
tau[42,2]         8.1e-01  1.8e-02  5.8e-01   7.5e-02   6.9e-01   1.8e+00   1000       26   1.00
tau[43,1]         7.9e-01  1.9e-02  6.2e-01   4.5e-02   6.6e-01   2.0e+00   1000       26   1.00
tau[43,2]         8.1e-01  1.8e-02  5.7e-01   7.6e-02   7.1e-01   1.9e+00   1000       26   1.00
tau[44,1]         7.7e-01  1.9e-02  6.0e-01   4.4e-02   6.5e-01   1.9e+00   1000       26   1.00
tau[44,2]         7.9e-01  1.9e-02  6.0e-01   7.8e-02   6.7e-01   2.0e+00   1000       26    1.0
tau[45,1]         8.0e-01  1.8e-02  5.7e-01   7.9e-02   6.9e-01   1.9e+00   1000       26   1.00
tau[45,2]         8.0e-01  1.8e-02  5.7e-01   7.4e-02   7.1e-01   1.9e+00   1000       26   1.00
tau[46,1]         8.1e-01  1.9e-02  6.1e-01   7.5e-02   7.2e-01   2.0e+00   1000       26    1.0
tau[46,2]         8.0e-01  1.8e-02  5.6e-01   8.9e-02   6.9e-01   1.9e+00   1000       26   1.00
tau[47,1]         7.9e-01  1.9e-02  5.9e-01   6.6e-02   6.6e-01   1.9e+00   1000       26   1.00
tau[47,2]         7.7e-01  1.9e-02  6.0e-01   5.4e-02   6.4e-01   1.9e+00   1000       26   1.00
tau[48,1]         7.9e-01  1.8e-02  5.7e-01   7.2e-02   6.9e-01   1.8e+00   1000       26   1.00
tau[48,2]         7.8e-01  1.9e-02  6.1e-01   6.7e-02   6.6e-01   2.0e+00   1000       26   1.00
tau[49,1]         8.0e-01  1.8e-02  5.5e-01   6.5e-02   7.0e-01   1.8e+00   1000       26   1.00
tau[49,2]         8.1e-01  1.9e-02  5.9e-01   8.2e-02   6.8e-01   1.9e+00   1000       26   1.00
tau[50,1]         8.1e-01  1.9e-02  5.9e-01   8.1e-02   7.1e-01   1.9e+00   1000       26   1.00
tau[50,2]         7.8e-01  2.0e-02  6.2e-01   4.7e-02   6.4e-01   2.0e+00   1000       26   1.00
tau[51,1]         8.1e-01  1.9e-02  6.1e-01   6.5e-02   6.8e-01   2.0e+00   1000       26   1.00
tau[51,2]         7.8e-01  2.0e-02  6.2e-01   5.7e-02   6.3e-01   2.0e+00   1000       26   1.00
tau[52,1]         8.1e-01  1.9e-02  6.0e-01   7.3e-02   7.0e-01   2.0e+00   1000       26   1.00
tau[52,2]         7.9e-01  2.0e-02  6.4e-01   5.5e-02   6.3e-01   2.0e+00   1000       26    1.0
tau[53,1]         8.1e-01  2.0e-02  6.3e-01   6.4e-02   6.8e-01   2.0e+00   1000       26   1.00
tau[53,2]         8.1e-01  1.9e-02  5.9e-01   7.3e-02   7.0e-01   1.9e+00   1000       26    1.0
tau[54,1]         7.9e-01  2.0e-02  6.3e-01   4.1e-02   6.7e-01   2.0e+00   1000       26   1.00
tau[54,2]         8.0e-01  1.9e-02  6.1e-01   6.0e-02   6.6e-01   2.0e+00   1000       26    1.0
tau[55,1]         8.3e-01  1.9e-02  6.1e-01   7.5e-02   7.1e-01   2.0e+00   1000       26   1.00
tau[55,2]         8.1e-01  2.0e-02  6.4e-01   4.8e-02   6.8e-01   2.0e+00   1000       26    1.0
tau[56,1]         7.9e-01  1.9e-02  6.0e-01   6.2e-02   6.6e-01   1.9e+00   1000       26    1.0
tau[56,2]         8.3e-01  1.9e-02  5.9e-01   6.6e-02   7.3e-01   1.9e+00   1000       26    1.0
tau[57,1]         7.9e-01  2.0e-02  6.3e-01   5.3e-02   6.6e-01   2.1e+00   1000       26   1.00
tau[57,2]         8.1e-01  1.9e-02  6.2e-01   7.5e-02   6.8e-01   2.0e+00   1000       26    1.0
tau[58,1]         8.0e-01  1.9e-02  5.9e-01   7.8e-02   6.8e-01   2.0e+00   1000       26   1.00
tau[58,2]         7.9e-01  1.9e-02  5.9e-01   5.2e-02   6.9e-01   1.9e+00   1000       26    1.0
tau[59,1]         8.1e-01  1.9e-02  5.9e-01   5.7e-02   7.1e-01   2.0e+00   1000       26   1.00
tau[59,2]         7.8e-01  2.0e-02  6.3e-01   5.1e-02   6.2e-01   2.0e+00   1000       26   1.00
tau[60,1]         7.9e-01  1.8e-02  5.8e-01   5.8e-02   6.8e-01   1.9e+00   1000       26   1.00
tau[60,2]         7.8e-01  2.0e-02  6.2e-01   5.5e-02   6.5e-01   2.0e+00   1000       26   1.00
tau[61,1]         8.1e-01  1.9e-02  6.0e-01   5.7e-02   6.9e-01   1.9e+00   1000       26    1.0
tau[61,2]         8.2e-01  1.9e-02  6.1e-01   7.4e-02   7.0e-01   2.0e+00   1000       26    1.0
tau[62,1]         8.4e-01  1.9e-02  6.1e-01   7.1e-02   7.1e-01   2.0e+00   1000       26    1.0
tau[62,2]         7.6e-01  1.9e-02  5.9e-01   6.7e-02   6.2e-01   1.9e+00   1000       26   1.00
tau[63,1]         7.8e-01  1.9e-02  6.0e-01   4.5e-02   6.6e-01   1.9e+00   1000       26   1.00
tau[63,2]         8.2e-01  1.9e-02  6.1e-01   5.7e-02   6.9e-01   2.0e+00   1000       26   1.00
tau[64,1]         8.0e-01  1.9e-02  6.0e-01   6.4e-02   7.2e-01   2.0e+00   1000       26   1.00
tau[64,2]         8.1e-01  1.9e-02  6.1e-01   7.0e-02   7.1e-01   2.0e+00   1000       26   1.00
tau[65,1]         7.9e-01  1.9e-02  5.9e-01   5.9e-02   6.7e-01   2.0e+00   1000       26   1.00
tau[65,2]         7.8e-01  1.9e-02  5.9e-01   7.9e-02   6.4e-01   2.0e+00   1000       26   1.00
tau[66,1]         8.1e-01  1.9e-02  5.9e-01   6.8e-02   7.1e-01   1.9e+00   1000       26   1.00
tau[66,2]         8.2e-01  1.9e-02  6.1e-01   6.8e-02   7.1e-01   2.0e+00   1000       26    1.0
tau[67,1]         7.8e-01  2.0e-02  6.3e-01   5.6e-02   6.3e-01   2.0e+00   1000       26   1.00
tau[67,2]         7.9e-01  1.9e-02  5.9e-01   4.2e-02   6.8e-01   1.9e+00   1000       26   1.00
tau[68,1]         7.8e-01  1.9e-02  6.0e-01   5.5e-02   6.5e-01   1.9e+00   1000       26    1.0
tau[68,2]         8.2e-01  1.9e-02  5.9e-01   8.3e-02   7.0e-01   1.9e+00   1000       26    1.0
tau[69,1]         8.0e-01  1.8e-02  5.7e-01   7.9e-02   7.0e-01   1.9e+00   1000       26   1.00
tau[69,2]         7.9e-01  1.9e-02  6.1e-01   5.0e-02   6.4e-01   2.0e+00   1000       26   1.00
tau[70,1]         8.2e-01  2.0e-02  6.4e-01   6.6e-02   6.9e-01   2.1e+00   1000       26    1.0
tau[70,2]         8.2e-01  1.9e-02  5.9e-01   6.9e-02   7.1e-01   1.9e+00   1000       26   1.00
tau[71,1]         7.9e-01  1.9e-02  6.0e-01   7.3e-02   6.8e-01   1.9e+00   1000       26    1.0
tau[71,2]         7.8e-01  2.0e-02  6.2e-01   7.2e-02   6.4e-01   2.0e+00   1000       26   1.00
tau[72,1]         7.8e-01  1.8e-02  5.8e-01   5.4e-02   6.8e-01   1.9e+00   1000       26   1.00
tau[72,2]         8.0e-01  1.9e-02  6.0e-01   7.0e-02   6.8e-01   1.9e+00   1000       26    1.0
tau[73,1]         8.3e-01  2.0e-02  6.4e-01   6.2e-02   6.9e-01   2.0e+00   1000       26    1.0
tau[73,2]         7.8e-01  1.9e-02  6.1e-01   5.5e-02   6.4e-01   2.0e+00   1000       26   1.00
tau[74,1]         7.7e-01  1.8e-02  5.8e-01   4.4e-02   6.7e-01   1.8e+00   1000       26    1.0
tau[74,2]         8.0e-01  1.8e-02  5.8e-01   6.4e-02   6.6e-01   1.9e+00   1000       26    1.0
tau[75,1]         8.0e-01  2.0e-02  6.3e-01   5.8e-02   6.6e-01   2.0e+00   1000       26    1.0
tau[75,2]         7.7e-01  2.0e-02  6.2e-01   3.3e-02   6.2e-01   1.9e+00   1000       26    1.0
tau[76,1]         8.2e-01  2.0e-02  6.4e-01   7.0e-02   6.5e-01   2.1e+00   1000       26   1.00
tau[76,2]         8.0e-01  2.1e-02  6.5e-01   4.7e-02   6.6e-01   2.1e+00   1000       26    1.0
tau[77,1]         8.1e-01  2.0e-02  6.2e-01   6.4e-02   6.7e-01   2.0e+00   1000       26   1.00
tau[77,2]         8.0e-01  1.9e-02  6.1e-01   6.3e-02   6.6e-01   2.0e+00   1000       26   1.00
tau[78,1]         8.2e-01  1.9e-02  6.1e-01   5.2e-02   7.0e-01   2.0e+00   1000       26   1.00
tau[78,2]         8.0e-01  1.9e-02  6.1e-01   4.5e-02   7.0e-01   2.0e+00   1000       26   1.00
tau[79,1]         8.3e-01  1.9e-02  6.2e-01   5.8e-02   7.1e-01   2.0e+00   1000       26   1.00
tau[79,2]         8.0e-01  1.9e-02  5.9e-01   5.7e-02   6.8e-01   2.0e+00   1000       26   1.00
tau[80,1]         8.0e-01  2.0e-02  6.2e-01   5.2e-02   6.7e-01   2.0e+00   1000       26   1.00
tau[80,2]         7.9e-01  2.0e-02  6.3e-01   4.8e-02   6.4e-01   2.1e+00   1000       26    1.0
tau[81,1]         7.9e-01  1.8e-02  5.5e-01   6.6e-02   6.8e-01   1.8e+00   1000       26    1.0
tau[81,2]         7.8e-01  1.9e-02  6.0e-01   6.0e-02   6.7e-01   2.0e+00   1000       26   1.00
tau[82,1]         8.2e-01  1.8e-02  5.7e-01   9.5e-02   7.0e-01   1.9e+00   1000       26   1.00
tau[82,2]         8.0e-01  1.9e-02  6.0e-01   6.4e-02   7.1e-01   2.0e+00   1000       26   1.00
tau[83,1]         8.1e-01  1.8e-02  5.6e-01   1.0e-01   7.1e-01   1.9e+00   1000       26   1.00
tau[83,2]         7.6e-01  1.9e-02  6.0e-01   3.7e-02   6.4e-01   1.9e+00   1000       26   1.00
tau[84,1]         7.8e-01  1.9e-02  6.0e-01   6.4e-02   6.6e-01   1.9e+00   1000       26   1.00
tau[84,2]         8.0e-01  1.9e-02  6.0e-01   5.1e-02   6.9e-01   2.0e+00   1000       26   1.00
tau[85,1]         8.3e-01  1.9e-02  6.2e-01   8.1e-02   7.1e-01   2.0e+00   1000       26   1.00
tau[85,2]         8.1e-01  1.9e-02  6.0e-01   8.3e-02   6.8e-01   2.0e+00   1000       26   1.00
tau[86,1]         7.6e-01  1.9e-02  6.0e-01   6.1e-02   6.3e-01   2.0e+00   1000       26    1.0
tau[86,2]         8.1e-01  1.9e-02  6.0e-01   8.3e-02   6.7e-01   2.0e+00   1000       26    1.0
tau[87,1]         7.9e-01  1.9e-02  6.0e-01   6.2e-02   7.1e-01   2.0e+00   1000       26    1.0
tau[87,2]         8.1e-01  1.9e-02  5.9e-01   7.6e-02   6.8e-01   1.9e+00   1000       26   1.00
tau[88,1]         8.0e-01  2.0e-02  6.3e-01   6.1e-02   6.5e-01   2.1e+00   1000       26   1.00
tau[88,2]         7.9e-01  1.9e-02  6.1e-01   4.3e-02   6.8e-01   1.9e+00   1000       26   1.00
tau[89,1]         8.1e-01  1.9e-02  6.1e-01   7.2e-02   6.9e-01   2.0e+00   1000       26   1.00
tau[89,2]         8.0e-01  1.9e-02  5.9e-01   7.8e-02   6.8e-01   2.0e+00   1000       26   1.00
tau[90,1]         7.7e-01  2.0e-02  6.3e-01   4.0e-02   6.0e-01   2.0e+00   1000       26   1.00
tau[90,2]         7.9e-01  1.9e-02  5.9e-01   6.1e-02   6.9e-01   1.9e+00   1000       26   1.00
tau[91,1]         8.0e-01  1.8e-02  5.8e-01   6.2e-02   6.9e-01   1.9e+00   1000       26    1.0
tau[91,2]         8.0e-01  2.0e-02  6.3e-01   4.7e-02   6.8e-01   2.0e+00   1000       26   1.00
tau[92,1]         7.7e-01  2.0e-02  6.2e-01   4.1e-02   6.6e-01   2.0e+00   1000       26   1.00
tau[92,2]         8.0e-01  1.9e-02  5.9e-01   5.1e-02   6.9e-01   1.9e+00   1000       26   1.00
tau[93,1]         7.9e-01  2.0e-02  6.2e-01   5.7e-02   6.3e-01   2.0e+00   1000       26   1.00
tau[93,2]         8.2e-01  1.9e-02  6.1e-01   7.1e-02   7.0e-01   2.0e+00   1000       26    1.0
tau[94,1]         7.9e-01  1.8e-02  5.7e-01   5.6e-02   7.1e-01   1.9e+00   1000       26   1.00
tau[94,2]         7.6e-01  1.9e-02  6.0e-01   5.4e-02   6.4e-01   1.9e+00   1000       26   1.00
tau[95,1]         8.0e-01  2.0e-02  6.2e-01   6.3e-02   6.7e-01   2.0e+00   1000       26   1.00
tau[95,2]         8.0e-01  1.9e-02  6.2e-01   7.0e-02   6.6e-01   2.1e+00   1000       26   1.00
tau[96,1]         7.9e-01  1.9e-02  6.0e-01   5.3e-02   6.8e-01   1.9e+00   1000       26   1.00
tau[96,2]         7.9e-01  1.9e-02  6.0e-01   6.8e-02   6.5e-01   2.0e+00   1000       26   1.00
tau[97,1]         8.1e-01  2.0e-02  6.3e-01   6.1e-02   6.6e-01   2.1e+00   1000       26   1.00
tau[97,2]         8.0e-01  1.9e-02  5.9e-01   9.3e-02   6.7e-01   2.0e+00   1000       26   1.00
tau[98,1]         8.0e-01  1.9e-02  5.9e-01   6.3e-02   6.7e-01   1.9e+00   1000       26   1.00
tau[98,2]         7.7e-01  2.0e-02  6.3e-01   4.4e-02   6.3e-01   2.0e+00   1000       26   1.00
tau[99,1]         7.6e-01  1.8e-02  5.7e-01   6.0e-02   6.4e-01   1.9e+00   1000       26   1.00
tau[99,2]         7.9e-01  1.9e-02  6.2e-01   3.7e-02   6.6e-01   2.0e+00   1000       26    1.0
tau[100,1]        8.0e-01  2.0e-02  6.2e-01   6.8e-02   6.5e-01   2.0e+00   1000       26   1.00
tau[100,2]        8.1e-01  1.9e-02  6.2e-01   7.0e-02   6.8e-01   2.0e+00   1000       26   1.00
theta[1,1]        2.1e-01  5.8e-01  1.1e+00  -1.5e+00   2.1e-01   1.9e+00    3.4    0.089    2.0
theta[1,2]        7.9e-02  5.8e-01  1.1e+00  -1.6e+00   8.4e-02   1.8e+00    3.5    0.089    2.0
theta[2,1]        7.2e-01  5.7e-01  1.1e+00  -9.8e-01   7.1e-01   2.5e+00    3.5    0.091    2.0
theta[2,2]        2.6e+00  5.5e-01  1.2e+00   6.8e-01   2.5e+00   4.6e+00    5.0     0.13    1.6
theta[3,1]        3.7e+00  5.4e-01  1.6e+00   1.3e+00   3.6e+00   6.6e+00    9.0     0.23    1.3
theta[3,2]        2.0e+00  5.8e-01  1.2e+00   1.5e-01   2.0e+00   3.9e+00    4.1     0.10    1.7
theta[4,1]        1.2e+00  5.8e-01  1.1e+00  -5.9e-01   1.1e+00   3.0e+00    3.5    0.092    2.0
theta[4,2]        1.1e+00  5.8e-01  1.1e+00  -5.9e-01   1.0e+00   2.9e+00    3.6    0.094    1.9
theta[5,1]        6.7e-02  5.7e-01  1.1e+00  -1.6e+00   3.3e-02   1.8e+00    3.5    0.089    2.0
theta[5,2]        3.7e-01  5.7e-01  1.1e+00  -1.4e+00   3.4e-01   2.1e+00    3.6    0.092    2.0
theta[6,1]       -2.1e-01  5.8e-01  1.1e+00  -1.8e+00  -2.0e-01   1.5e+00    3.4    0.088    2.0
theta[6,2]        3.8e-01  5.7e-01  1.1e+00  -1.3e+00   3.8e-01   2.1e+00    3.5    0.090    2.0
theta[7,1]       -9.0e-01  5.8e-01  1.1e+00  -2.6e+00  -9.1e-01   8.1e-01    3.4    0.088    2.1
theta[7,2]       -3.3e-01  5.7e-01  1.0e+00  -2.0e+00  -3.3e-01   1.3e+00    3.4    0.087    2.1
theta[8,1]        5.5e-01  6.0e-01  1.1e+00  -1.1e+00   5.5e-01   2.3e+00    3.4    0.088    2.0
theta[8,2]       -3.4e-01  5.8e-01  1.1e+00  -2.0e+00  -3.4e-01   1.4e+00    3.4    0.088    2.1
theta[9,1]       -3.6e-01  5.8e-01  1.1e+00  -2.1e+00  -3.4e-01   1.4e+00    3.5    0.089    2.0
theta[9,2]        2.3e-01  5.7e-01  1.1e+00  -1.4e+00   2.2e-01   1.9e+00    3.4    0.088    2.0
theta[10,1]      -2.3e-01  5.8e-01  1.1e+00  -1.9e+00  -2.2e-01   1.4e+00    3.4    0.087    2.0
theta[10,2]      -3.4e-01  5.7e-01  1.1e+00  -2.0e+00  -3.5e-01   1.4e+00    3.4    0.089    2.0
theta[11,1]      -6.2e-01  5.8e-01  1.1e+00  -2.4e+00  -5.6e-01   1.1e+00    3.4    0.089    2.0
theta[11,2]      -3.5e-01  5.8e-01  1.1e+00  -2.1e+00  -3.5e-01   1.3e+00    3.4    0.088    2.1
theta[12,1]      -2.5e+00  5.9e-01  1.1e+00  -4.3e+00  -2.6e+00  -6.9e-01    3.7    0.095    2.0
theta[12,2]      -1.3e+00  5.6e-01  1.0e+00  -3.0e+00  -1.3e+00   3.7e-01    3.4    0.089    2.0
theta[13,1]       2.1e-01  5.8e-01  1.1e+00  -1.5e+00   2.0e-01   1.9e+00    3.5    0.090    2.0
theta[13,2]       1.1e+00  5.9e-01  1.1e+00  -6.2e-01   1.1e+00   3.1e+00    3.7    0.097    1.8
theta[14,1]       3.7e-01  5.8e-01  1.1e+00  -1.4e+00   3.9e-01   2.1e+00    3.5    0.091    2.0
theta[14,2]       1.1e+00  5.7e-01  1.1e+00  -6.2e-01   1.1e+00   2.9e+00    3.6    0.093    2.0
theta[15,1]      -9.0e-01  5.8e-01  1.1e+00  -2.6e+00  -9.1e-01   8.2e-01    3.4    0.089    2.0
theta[15,2]      -2.0e-01  5.7e-01  1.1e+00  -1.8e+00  -1.8e-01   1.6e+00    3.5    0.090    2.0
theta[16,1]       5.5e-01  5.9e-01  1.1e+00  -1.3e+00   5.7e-01   2.4e+00    3.5    0.090    2.0
theta[16,2]       7.1e-01  5.7e-01  1.1e+00  -9.6e-01   7.1e-01   2.4e+00    3.4    0.089    2.0
theta[17,1]      -9.0e-01  5.7e-01  1.1e+00  -2.6e+00  -9.3e-01   8.6e-01    3.4    0.088    2.0
theta[17,2]      -4.7e-01  5.7e-01  1.1e+00  -2.1e+00  -5.0e-01   1.2e+00    3.5    0.089    2.0
theta[18,1]      -6.1e-01  5.8e-01  1.1e+00  -2.2e+00  -6.4e-01   1.1e+00    3.4    0.087    2.0
theta[18,2]       2.2e-01  5.7e-01  1.1e+00  -1.4e+00   2.4e-01   1.9e+00    3.4    0.089    2.0
theta[19,1]       7.6e-02  5.8e-01  1.1e+00  -1.6e+00   7.5e-02   1.8e+00    3.4    0.088    2.0
theta[19,2]       1.4e+00  5.7e-01  1.1e+00  -5.1e-01   1.4e+00   3.2e+00    3.9     0.10    1.8
theta[20,1]       3.8e-01  5.8e-01  1.1e+00  -1.3e+00   4.0e-01   2.1e+00    3.5    0.090    2.0
theta[20,2]       5.5e-01  5.7e-01  1.1e+00  -1.2e+00   5.8e-01   2.3e+00    3.5    0.092    1.9
theta[21,1]      -6.3e-01  5.7e-01  1.1e+00  -2.3e+00  -6.4e-01   1.1e+00    3.4    0.089    2.0
theta[21,2]      -7.4e-01  5.8e-01  1.1e+00  -2.4e+00  -7.3e-01   9.3e-01    3.3    0.086    2.1
theta[22,1]       2.1e-01  5.8e-01  1.1e+00  -1.5e+00   1.8e-01   1.9e+00    3.4    0.089    2.0
theta[22,2]       8.3e-02  5.7e-01  1.0e+00  -1.5e+00   5.2e-02   1.8e+00    3.4    0.088    2.1
theta[23,1]       1.4e+00  5.9e-01  1.2e+00  -3.7e-01   1.4e+00   3.3e+00    3.8    0.099    1.8
theta[23,2]       9.4e-01  5.6e-01  1.1e+00  -7.6e-01   9.5e-01   2.7e+00    3.7    0.096    1.9
theta[24,1]       2.2e-01  5.9e-01  1.1e+00  -1.5e+00   2.2e-01   1.9e+00    3.4    0.089    2.0
theta[24,2]       7.2e-01  5.7e-01  1.1e+00  -9.9e-01   6.8e-01   2.5e+00    3.6    0.093    2.0
theta[25,1]       2.2e-01  5.8e-01  1.1e+00  -1.4e+00   2.0e-01   2.0e+00    3.5    0.091    2.0
theta[25,2]       2.1e-01  5.8e-01  1.1e+00  -1.5e+00   2.1e-01   2.0e+00    3.4    0.089    2.0
theta[26,1]       1.4e+00  5.8e-01  1.1e+00  -3.5e-01   1.4e+00   3.1e+00    3.7    0.095    1.9
theta[26,2]       1.7e+00  5.7e-01  1.1e+00  -1.3e-01   1.7e+00   3.4e+00    3.9     0.10    1.8
theta[27,1]      -9.0e-01  5.8e-01  1.1e+00  -2.5e+00  -8.8e-01   8.1e-01    3.3    0.086    2.1
theta[27,2]      -7.4e-01  5.7e-01  1.0e+00  -2.4e+00  -7.5e-01   8.9e-01    3.4    0.087    2.1
